instance,model,city,DB,DT,OC,RM,GM,num_periods,num_scenarios,obj_value,elapsed_time,n_variables,n_constraints,n_nonzeroes,hiring_costs,outsourcing_costs,regional_avg_hired_pct,global_avg_hired_pct,mu,n_parcels_outsourced,n_parcels_inhouse,parcels_outsourced_pct,model_long,global_courier_limit,cost_per_parcel,hiring_costs_per_parcel,outsourcing_costs_per_parcel,hiring_costs_per_inhouse_parcel,outsourcing_costs_per_outsourced_parcel,n_shift_start_periods,courier_moved_pct,periods_with_start,periods_with_start_pct
berlin_db=0.50_dt=atend,PartFlex,Berlin,0.5,AtEnd,1.5,9999.0,9999.0,8,30,343.32500199999794,0.23691892623901367,22731,14697,30178,248.0,95.32500199999794,0.010216739023672941,1.0200871366724467e-06,4.0,223.32582763944922,490.1601812352006,31.30065969922679,PartFlex ($\mu = 4$),3038956074,0.7479304378766929,0.5402657759058892,0.20766466197080372,0.5059570513766368,0.42684271231671606,,0.4166666666666667,3.0,37.5
berlin_db=0.50_dt=atend,BaseModel,Berlin,0.5,AtEnd,1.8,9999.0,9999.0,8,30,357.0500000000011,0.09530901908874512,14632,14200,15346,275.0,82.05000000000109,0.011324877471787377,1.1311450104230759e-06,,188.91919122009386,527.1875073097284,26.381430533738584,BaseModel,3038956074,0.7778302229322512,0.5990850337666109,0.1787451891656403,0.521636033075485,0.43431267871780976,,,,
berlin_db=0.50_dt=atend,Fixed,Berlin,0.5,AtEnd,1.8,9999.0,9999.0,8,30,408.9000150000011,0.19942092895507812,21784,14578,27490,276.0,132.90001500000108,0.011461031076011308,1.1352582650064327e-06,,201.50029954459032,506.7282380656915,28.451310395440494,Fixed,3038956074,0.8907850156125213,0.6012635247984895,0.28952149081403183,0.5446706523669592,0.6595524438443399,2.0,9.334935897435898,,
berlin_db=0.50_dt=atend,Flex,Berlin,0.5,AtEnd,1.8,9999.0,9999.0,8,30,360.39000300000134,0.17075204849243164,22728,14684,29986,264.0,96.39000300000134,0.01082952293142794,1.085899210006153e-06,,203.88607718500612,512.220621344816,28.471466277802918,Flex,3038956074,0.7851063895141994,0.5751216324159465,0.20998475709825287,0.5154029123366372,0.4727640274943203,,3.6284722222222223,4.0,50.0
berlin_db=0.50_dt=atend,PartFlex,Berlin,0.5,AtEnd,1.8,9999.0,9999.0,8,30,360.39000300000134,0.17008090019226074,22731,14697,30178,264.0,96.39000300000134,0.01082952293142794,1.085899210006153e-06,2.0,203.88607718500612,512.220621344816,28.471466277802918,PartFlex ($\mu = 2$),3038956074,0.7851063895141994,0.5751216324159465,0.20998475709825287,0.5154029123366372,0.4727640274943203,,3.6284722222222223,4.0,50.0
berlin_db=0.50_dt=atend,PartFlex,Berlin,0.5,AtEnd,1.8,9999.0,9999.0,8,30,360.39000300000134,0.17480993270874023,22731,14697,30178,264.0,96.39000300000134,0.01082952293142794,1.085899210006153e-06,3.0,203.88607718500612,512.220621344816,28.471466277802918,PartFlex ($\mu = 3$),3038956074,0.7851063895141994,0.5751216324159465,0.20998475709825287,0.5154029123366372,0.4727640274943203,,3.6284722222222223,4.0,50.0
berlin_db=0.50_dt=atend,PartFlex,Berlin,0.5,AtEnd,1.8,9999.0,9999.0,8,30,360.39000300000134,0.22442007064819336,22731,14697,30178,264.0,96.39000300000134,0.01082952293142794,1.085899210006153e-06,4.0,203.88607718500612,512.220621344816,28.471466277802918,PartFlex ($\mu = 4$),3038956074,0.7851063895141994,0.5751216324159465,0.20998475709825287,0.5154029123366372,0.4727640274943203,,3.6284722222222223,4.0,50.0
berlin_db=0.50_dt=atend,BaseModel,Berlin,0.5,AtEnd,2.0,9999.0,9999.0,8,30,365.600000000001,0.09587812423706055,14632,14200,15346,284.0,81.60000000000099,0.011696539423361225,1.1681643016732856e-06,,178.0070860838508,540.4444400321784,24.7764921658894,BaseModel,3038956074,0.7964563212548129,0.6186914530535182,0.17776486820129472,0.5254934253428354,0.45840871728872107,,,,
berlin_db=0.50_dt=atend,Fixed,Berlin,0.5,AtEnd,2.0,9999.0,9999.0,8,30,422.1333483333341,0.1277940273284912,21784,14578,27490,296.0,126.13334833333408,0.012321197374374766,1.2175233566735655e-06,,177.56345841470576,530.6650791955761,25.071491613970217,Fixed,3038956074,0.9196137136010473,0.6448333454360613,0.274780368164986,0.5577906133350626,0.7103564520507658,2.0,8.984375,,
berlin_db=0.50_dt=atend,Flex,Berlin,0.5,AtEnd,2.0,9999.0,9999.0,8,30,370.2333363333341,0.1659228801727295,22728,14684,29986,275.0,95.23333633333408,0.011251534895947256,1.1311450104230759e-06,,191.948892961184,529.1692998215118,26.618229145000438,Flex,3038956074,0.8065500029046563,0.5990850337666109,0.20746496913804532,0.5196824534090644,0.49613902359203615,,4.927884615384615,4.0,50.0
